uuid,inat_id,obscured,geoprivacy,taxon_geoprivacy,positional_accuracy,public_positional_accuracy,location_precision,timestamp,date,lon,lat,olc,elevation,tavg,tmin,tmax,precipitation,windspeed,winddirection,presure,species,location,num_identification_agreements,kingdom,phylum,class,order,family,genus,taxon_id,taxon_rank,taxon_name,common_name
0b6db9e5-ae09-4cfc-8271-81dccfc48035,301757278,False,,,22284.0,22284.0,coarse,2025-06-27 11:51:34-07:00,2025-06-27,-122.6783854142,45.5150549818,84QVG800+,43.0,,13.9,21.7,0.3,6.5,,1018.9,Panaeolus foenisecii,"SW 4th at Madison, Portland, OR 97204, USA",1,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Galeropsidaceae,Panaeolus,902551,species,Panaeolus foenisecii,Mower's Mushroom
3bdbf68f-9d39-47ff-9044-932d9f06ae91,294234384,False,,,1357.0,1357.0,coarse,2025-06-27 17:04:44-07:00,2025-06-27,-122.3969197646,45.4097307246,84QVCJ00+,124.0,,13.9,22.2,,3.9,,1018.8,Panaeolus foenisecii,"Damascus, OR 97009, USA",1,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Galeropsidaceae,Panaeolus,902551,species,Panaeolus foenisecii,Mower's Mushroom
4a98e64c-3120-40b9-88f4-cce8706f3b0d,290062294,False,,,5.0,5.0,precise,2025-06-14 20:19:07-07:00,2025-06-14,-122.5123133488,45.5953922495,84QVHF00+,53.0,,8.3,18.3,0.0,9.4,,1021.0,Panaeolus foenisecii,"SE 157th Ave, Vancouver, WA, US",1,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Galeropsidaceae,Panaeolus,902551,species,Panaeolus foenisecii,Mower's Mushroom
cbfedc8b-28d5-4424-a29e-c0939c5eb46e,244599108,False,,,58043.0,58043.0,coarse,2024-09-28 12:02:11-07:00,2024-09-28,-121.8962257728,45.9416408657,84QWW400+,787.0,,11.8,26.0,0.3,11.0,,1011.9,Panaeolus cinctulus,"Skamania County, WA, USA",1,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Galeropsidaceae,Panaeolus,418443,species,Panaeolus cinctulus,Banded Mottlegill
6b5d9116-3137-414c-9828-a340c3e318c6,235962778,False,,,7.0,7.0,precise,2024-08-15 12:22:45-07:00,2024-08-15,-122.3183745722,45.3325490072,84QV8M00+,143.0,,16.1,25.6,0.0,3.9,,1018.7,Panaeolus cinctulus,"SE Eagle Fern Rd, Eagle Creek, OR, US",1,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Galeropsidaceae,Panaeolus,418443,species,Panaeolus cinctulus,Banded Mottlegill
87971fa6-ec51-422d-8472-1b5a9591e8bc,235584432,False,,,,,unknown,2024-08-13 11:57:17-07:00,2024-08-13,-122.4312861111,45.4963666667,84QVFH00+,92.0,,17.2,22.2,0.0,7.0,,1017.2,Panaeolus foenisecii,"City Central, Gresham, OR, USA",1,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Galeropsidaceae,Panaeolus,902551,species,Panaeolus foenisecii,Mower's Mushroom
41af0bd7-157f-478e-9129-dd9e0a5eac77,235546794,False,,,7.0,7.0,precise,2024-08-13 08:36:22-07:00,2024-08-13,-122.5015614141,45.6994181482,84QVMF00+,87.0,,17.2,21.7,,3.9,,1017.8,Panaeolus foenisecii,"Hockinson Meadows Community Park, Brush Prairie, WA, US",1,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Galeropsidaceae,Panaeolus,902551,species,Panaeolus foenisecii,Mower's Mushroom
1b12f5a7-9b5c-4918-b546-493ffeec88e8,231961980,False,,,631.0,631.0,precise,2024-07-26 15:50:12-07:00,2024-07-26,-122.685172036,45.3630355627,84QV9800+,49.0,,11.7,28.9,0.0,10.0,,1016.2,Panaeolus foenisecii,"SW Ribera Ln, West Linn, OR, US",1,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Galeropsidaceae,Panaeolus,902551,species,Panaeolus foenisecii,Mower's Mushroom
d7cd6054-9fcb-4fa0-bf44-cac0208a9086,231525940,False,,,31.0,31.0,precise,2022-09-18 10:46:00-07:00,2022-09-18,-122.2258723273,45.3067886996,84QV8Q00+,370.0,,13.3,25.0,0.0,11.9,,1006.0,Panaeolus antillarum,"Clackamas County, US-OR, US",1,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Galeropsidaceae,Panaeolus,348989,species,Panaeolus antillarum,
d1e5d1bf-312a-4f87-8af6-a17ace72b12d,222949577,False,,,4.0,4.0,precise,2024-06-15 14:05:14-07:00,2024-06-15,-122.5801083333,45.3028333333,84QV8C00+,117.0,,10.0,17.2,,11.7,,1021.3,Panaeolus cinctulus,"S Leland Rd, Oregon City, OR, US",1,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Galeropsidaceae,Panaeolus,418443,species,Panaeolus cinctulus,Banded Mottlegill
d6d3749c-496f-4df4-971f-11a81afe7e9b,221913465,False,,,9.0,9.0,precise,2024-06-10 15:15:29-07:00,2024-06-10,-122.7865452875,45.4323362726,84QVC600+,52.0,,7.2,26.1,0.0,5.1,,1018.9,Panaeolus foenisecii,"SW Tiedeman Ave, Tigard, OR, US",2,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Galeropsidaceae,Panaeolus,902551,species,Panaeolus foenisecii,Mower's Mushroom
e264bebe-b85b-48d9-a6e8-c76f1ab0c83e,218255232,False,,,18.0,18.0,precise,2024-05-25 17:00:00-07:00,2024-05-25,-122.8272838878,45.564181725,84QVH500+,123.0,,6.7,15.0,,9.3,,1016.3,Panaeolus foenisecii,"Bethany, West Union, OR, USA",1,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Galeropsidaceae,Panaeolus,902551,species,Panaeolus foenisecii,Mower's Mushroom
f8d0d993-3f86-4833-b5bd-56566d1c2699,188618927,False,,,5006.0,5006.0,coarse,2023-10-22 16:40:48-07:00,2023-10-22,-122.799995,45.6341666667,84QVJ600+,-1.0,,13.3,17.2,0.0,3.9,,1012.2,Panaeolus cinctulus,"Sauvie Island, Portland, OR, US",1,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Galeropsidaceae,Panaeolus,418443,species,Panaeolus cinctulus,Banded Mottlegill
661875e3-d951-481e-b090-85aeca26232c,182282512,False,,,985.0,985.0,precise,2023-08-28 07:10:59-07:00,2023-08-28,-121.8051681295,45.7288453836,84QWP500+,148.0,,17.1,29.4,0.0,12.8,,1016.0,Panaeolus cinctulus,"Carson, WA, USA",3,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Galeropsidaceae,Panaeolus,418443,species,Panaeolus cinctulus,Banded Mottlegill
df054318-0cdd-47e3-8d62-e137aca569be,180001511,False,,,4.0,4.0,precise,2023-08-23 16:57:26-07:00,2023-08-23,-122.5001366667,45.4061466667,84QVCF00+,60.0,,13.9,26.7,0.0,5.3,,1019.0,Panaeolus foenisecii,"SE Goosehollow Dr, Damascus, OR, US",1,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Galeropsidaceae,Panaeolus,902551,species,Panaeolus foenisecii,Mower's Mushroom
414b4564-6ac3-4191-bdfc-a7f9c7ababf2,179998867,False,,,4.0,4.0,precise,2023-08-23 16:05:19-07:00,2023-08-23,-122.5070416667,45.4038883333,84QVCF00+,34.0,,13.9,26.7,0.0,5.3,,1019.0,Panaeolus cinctulus,"SE Windswept Waters Dr, Happy Valley, OR, US",2,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Galeropsidaceae,Panaeolus,418443,species,Panaeolus cinctulus,Banded Mottlegill
92b2d246-3f5c-4d3f-82b9-83b2d1f23607,176420722,False,,,96.0,96.0,precise,2023-07-14,2023-07-14,-121.9011660665,45.6865093307,84QWM300+,49.0,,14.7,33.8,0.0,11.5,,1017.1,Panaeolus cinctulus,"Stevenson, WA 98648, USA",4,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Galeropsidaceae,Panaeolus,418443,species,Panaeolus cinctulus,Banded Mottlegill
96d70ee7-03a8-46fd-89f2-70b2baef9980,172430801,True,obscured,,35.0,27158.0,obscured,2023-07-11 17:24:29-07:00,2023-07-11,-122.7984242505,45.5733238168,84QVH600+,298.0,,16.7,27.2,0.0,9.6,,1018.5,Panaeolus cinctulus,"Oregon, US",2,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Galeropsidaceae,Panaeolus,418443,species,Panaeolus cinctulus,Banded Mottlegill
8c52e7fe-8d85-47f7-b3e0-79fed64270d7,169624585,False,,,9.0,9.0,precise,2023-06-26 10:53:26-07:00,2023-06-26,-121.8084585294,45.7296083525,84QWP500+,161.0,,13.0,26.4,0.0,15.0,,1014.5,Panaeolus foenisecii,"Carson, WA, USA",1,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Galeropsidaceae,Panaeolus,902551,species,Panaeolus foenisecii,Mower's Mushroom
0174c5bc-0d1c-406d-b88f-d4bb728e1a1c,154008290,False,,,3.0,3.0,precise,2023-04-08 15:05:16-07:00,2023-04-08,-122.6348420979,45.6479671738,84QVJ900+,65.0,,7.8,13.9,,10.5,,1017.2,Panaeolus foenisecii,"Bosco Farm Neighborhood Park, Vancouver, WA, US",1,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Galeropsidaceae,Panaeolus,902551,species,Panaeolus foenisecii,Mower's Mushroom
38f9fbb1-3c65-439c-90ce-6a6cea32c76b,138133780,False,,,9.0,9.0,precise,2022-10-09 09:02:44-07:00,2022-10-09,-121.9043216803,45.6884506987,84QWM300+,78.0,,12.2,26.5,0.0,3.3,,1019.9,Panaeolus foenisecii,"Skamania Lodge Golf Course, Stevenson, WA, US",1,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Galeropsidaceae,Panaeolus,902551,species,Panaeolus foenisecii,Mower's Mushroom
d1e958ab-5bcd-4ac1-93a1-b683ec5a34db,138131056,False,,,9.0,9.0,precise,2022-10-09 09:02:03-07:00,2022-10-09,-121.9042281237,45.6884799226,84QWM300+,78.0,,12.2,26.5,0.0,3.3,,1019.9,Panaeolus foenisecii,"Skamania Lodge Golf Course, Stevenson, WA, US",1,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Galeropsidaceae,Panaeolus,902551,species,Panaeolus foenisecii,Mower's Mushroom
870eb73b-71b7-4d8d-8b41-97f1bc7aa2ff,138130644,False,,,7.0,7.0,precise,2022-10-09 08:58:27-07:00,2022-10-09,-121.9041458256,45.6883457525,84QWM300+,64.0,,12.2,26.5,0.0,3.3,,1019.9,Panaeolus foenisecii,"Skamania Lodge Golf Course, Stevenson, WA, US",1,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Galeropsidaceae,Panaeolus,902551,species,Panaeolus foenisecii,Mower's Mushroom
3c34140d-a851-457d-bf49-6874dbca7672,135860017,False,,,6.0,6.0,precise,2022-09-20 18:02:47-07:00,2022-09-20,-122.8113498074,45.5448366143,84QVG500+,89.0,,10.0,28.9,0.0,4.0,,1012.2,Panaeolus foenisecii,"NW Hartford St, Portland, OR, US",1,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Galeropsidaceae,Panaeolus,902551,species,Panaeolus foenisecii,Mower's Mushroom
694cad76-0967-4025-94fc-1231fc0d2b1d,133673843,False,,,415.0,415.0,precise,2022-09-03 08:45:51-07:00,2022-09-03,-121.8999024108,45.6867758707,84QWM400+,34.0,,14.9,24.2,0.0,17.6,,1015.7,Panaeolus,"Stevenson, WA 98648, USA",1,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Galeropsidaceae,Panaeolus,118262,genus,Panaeolus,Mottlegills
c8937f07-698a-41e6-a8ed-7527f9b89fe5,131331536,False,,,3054.0,3054.0,coarse,2022-08-18 06:40:29-07:00,2022-08-18,-121.8982079253,45.6871300062,84QWM400+,34.0,,22.4,35.6,0.0,5.7,,1011.9,Panaeolus,"Stevenson, WA 98648, USA",3,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Galeropsidaceae,Panaeolus,118262,genus,Panaeolus,Mottlegills
3901a233-405f-419f-85f8-5bf68f349d2b,128878433,False,,,7.0,7.0,precise,2022-07-31 14:54:24-07:00,2022-07-31,-122.4280954153,45.5931233755,84QVHH00+,190.0,,20.0,36.7,0.0,3.6,,1011.3,Panaeolus foenisecii,"NW Sierra Way, Camas, WA, US",2,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Galeropsidaceae,Panaeolus,902551,species,Panaeolus foenisecii,Mower's Mushroom
0a9613cc-bce9-4ce0-801f-c2615b27c991,128842764,False,,,10.0,10.0,precise,2022-07-31 11:37:06-07:00,2022-07-31,-122.7398833333,45.5913466667,84QVH700+,40.0,,19.4,36.1,0.0,7.9,,1011.5,Panaeolus foenisecii,"N Burr Ave, Portland, OR, US",1,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Galeropsidaceae,Panaeolus,902551,species,Panaeolus foenisecii,Mower's Mushroom
04d3cf8e-f76d-4a49-a3a9-3c4814654e6a,122574979,False,,,13.0,13.0,precise,2022-06-19 17:06:45-07:00,2022-06-19,-122.6578916667,45.5495866667,84QVG800+,57.0,,11.7,20.0,0.3,6.1,,1022.6,Panaeolus foenisecii,"NE Beech St, Portland, OR, US",1,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Galeropsidaceae,Panaeolus,902551,species,Panaeolus foenisecii,Mower's Mushroom
0a294fee-3210-4375-aa34-002672ee24f9,122406261,False,,,244759.0,244759.0,coarse,2022-06-18 17:48:11-07:00,2022-06-18,-122.5104067102,45.3415218065,84QV8F00+,165.0,,10.6,17.2,,5.9,,1017.1,Panaeolus foenisecii,"Oregon City, OR 97045, USA",2,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Galeropsidaceae,Panaeolus,902551,species,Panaeolus foenisecii,Mower's Mushroom
ac4069b9-e0da-4c98-ad7a-02c34258fc9e,122081722,False,,,14.0,14.0,precise,2022-06-16 15:08:41-07:00,2022-06-16,-122.3744074481,45.2449149115,84QV6J00+,359.0,,12.8,20.0,0.0,9.4,,1012.9,Panaeolus papilionaceus,"Beavercreek, OR, US",1,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Galeropsidaceae,Panaeolus,118263,species,Panaeolus papilionaceus,Petticoat Mottlegill
e88a39c2-b39a-4375-bb40-0aa8fc8d3bea,121890167,False,,,30.0,30.0,precise,2022-06-06 13:31:55-07:00,2022-06-06,-122.7367368713,45.391629636,84QV9700+,57.0,,11.7,18.3,,5.0,,1019.7,Panaeolus foenisecii,"Rosewood, Tualatin, OR, USA",1,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Galeropsidaceae,Panaeolus,902551,species,Panaeolus foenisecii,Mower's Mushroom
fe76fd65-b2e0-4380-ba19-0149af7ba1ea,121888978,False,,,27.0,27.0,precise,2022-06-06 13:21:14-07:00,2022-06-06,-122.7396175638,45.3920141246,84QV9700+,58.0,,11.7,18.3,,5.0,,1019.7,Panaeolus foenisecii,"Rosewood, Tualatin, OR, USA",1,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Galeropsidaceae,Panaeolus,902551,species,Panaeolus foenisecii,Mower's Mushroom
bcbc0c92-40aa-40f6-948b-a216cf6c57f3,121874213,False,,,4.0,4.0,precise,2022-06-13 12:48:11-07:00,2022-06-13,-122.7917716667,45.5577383333,84QVH600+,252.0,,8.9,15.0,,11.3,,1020.7,Panaeolus foenisecii,"NW Saltzman Rd, Portland, OR, US",1,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Galeropsidaceae,Panaeolus,902551,species,Panaeolus foenisecii,Mower's Mushroom
14f59089-93a4-4ac7-ae87-9a2bef01f0f6,121552073,False,,,3316.0,3316.0,coarse,2022-06-12 21:17:40-07:00,2022-06-12,-122.4607660621,45.795105912,84QVQG00+,213.0,,11.7,15.6,,11.2,,1012.1,Panaeolus foenisecii,"Venersborg, WA 98604, USA",1,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Galeropsidaceae,Panaeolus,902551,species,Panaeolus foenisecii,Mower's Mushroom
bf8a3f28-60e0-4af4-8ce8-ed8639b0d87c,121551941,False,,,7.0,7.0,precise,2022-06-12 21:15:11-07:00,2022-06-12,-122.4601178,45.77233721,84QVQG00+,132.0,,11.7,15.6,,11.2,,1012.1,Panaeolus foenisecii,"Clark County, US-WA, US",2,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Galeropsidaceae,Panaeolus,902551,species,Panaeolus foenisecii,Mower's Mushroom
3c3b907c-f695-4422-b528-fb1355360c52,121551442,False,,,4556.0,4556.0,coarse,2022-06-12 21:12:59-07:00,2022-06-12,-122.5224313885,45.7867136436,84QVQF00+,125.0,,11.7,15.6,,11.2,,1012.1,Panaeolus foenisecii,"Battle Ground, WA, USA",1,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Galeropsidaceae,Panaeolus,902551,species,Panaeolus foenisecii,Mower's Mushroom
de5284f0-f8cd-4699-86a7-7f7e6b769f7f,121509150,False,,,20.0,20.0,precise,2022-06-12 16:42:26-07:00,2022-06-12,-122.6132354736,45.4529647827,84QVF900+,49.0,,11.7,16.1,1.3,13.3,,1012.0,Panaeolus foenisecii,Milwaukie,1,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Galeropsidaceae,Panaeolus,902551,species,Panaeolus foenisecii,Mower's Mushroom
3940bb24-ec63-4ffc-bd34-abbcbf55cdc1,120375851,False,,,5.0,5.0,precise,2022-06-05 11:12:02-07:00,2022-06-05,-122.7488588636,45.312972134,84QV8700+,64.0,,13.9,19.4,,12.8,,1008.4,Panaeolus foenisecii,"SW Sandalwood Dr, Wilsonville, OR, US",1,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Galeropsidaceae,Panaeolus,902551,species,Panaeolus foenisecii,Mower's Mushroom
a25b70c2-eb55-434d-8322-bd08a4386132,119966218,False,,,8.0,8.0,precise,2022-05-29 13:29:02-07:00,2022-05-29,-122.718744278,45.4316452614,84QVC700+,233.0,,10.6,16.1,7.9,13.3,,1016.1,Panaeolus foenisecii,"Kerr & Jefferson Pkwy, Lake Oswego, OR 97035, USA",3,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Galeropsidaceae,Panaeolus,902551,species,Panaeolus foenisecii,Mower's Mushroom
e8b7fc60-55f8-4145-8445-2a392a03a059,119499260,False,,,22.0,22.0,precise,2022-05-30 14:49:35-07:00,2022-05-30,-122.7519,45.5935866667,84QVH600+,42.0,,10.0,18.3,,7.0,,1021.4,Panaeolus foenisecii,"St. Johns Park, Portland, OR, US",2,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Galeropsidaceae,Panaeolus,902551,species,Panaeolus foenisecii,Mower's Mushroom
4362f5e7-f410-4019-bcdd-c200e0f0e16c,116615058,False,,,4.0,4.0,precise,2022-05-11 14:28:44-07:00,2022-05-11,-122.3787681139,45.246679575,84QV6J00+,350.0,,6.1,15.6,0.0,7.4,,1024.4,Panaeolus papilionaceus,"Beavercreek, OR, US",2,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Galeropsidaceae,Panaeolus,118263,species,Panaeolus papilionaceus,Petticoat Mottlegill
6c4dd363-db5d-47b0-b32f-ad62d4885079,109301802,False,,,205.0,205.0,precise,2022-03-22 12:21:19-07:00,2022-03-22,-122.8977394577,45.25468852,84QV7400+,31.0,,10.6,20.0,0.0,6.5,,1027.4,Panaeolus foenisecii,"Champoeg State Heritage Area, Saint Paul, OR, US",1,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Galeropsidaceae,Panaeolus,902551,species,Panaeolus foenisecii,Mower's Mushroom
118966f9-89df-436a-93e5-8eb07a42f646,109261004,False,,,18.0,18.0,precise,2022-03-22 15:50:00-07:00,2022-03-22,-122.3781322292,45.2469921997,84QV6J00+,350.0,,10.6,20.0,0.0,6.5,,1027.4,Panaeolus papilionaceus,"Beavercreek, OR, US",3,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Galeropsidaceae,Panaeolus,118263,species,Panaeolus papilionaceus,Petticoat Mottlegill
2bdcee0a-5bfa-486c-b963-c3f72eb4b354,109260254,False,,,23.0,23.0,precise,2022-03-22 15:38:56-07:00,2022-03-22,-122.3779011502,45.2470088996,84QV6J00+,350.0,,10.6,20.0,0.0,6.5,,1027.4,Panaeolus papilionaceus,"Beavercreek, OR, US",2,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Galeropsidaceae,Panaeolus,118263,species,Panaeolus papilionaceus,Petticoat Mottlegill
af5c95ff-68ff-4237-a5fc-3f2ed229436b,108759810,False,,,4.0,4.0,precise,2022-03-16 15:44:54-07:00,2022-03-16,-122.378675988,45.2467620221,84QV6J00+,350.0,,5.6,13.9,0.0,6.4,,1027.5,Panaeolus papilionaceus,"Beavercreek, OR, US",1,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Galeropsidaceae,Panaeolus,118263,species,Panaeolus papilionaceus,Petticoat Mottlegill
041ff893-de65-4759-ac2a-ac43d2217237,103709571,False,,,122.0,122.0,precise,2020-06-17 09:29:00+00:00,2020-06-17,-122.6732281943,45.5689560979,84QVH800+,62.0,,10.6,23.3,0.0,7.4,,1024.7,Panaeolus cinctulus,"North Portland, Portland, OR, USA",4,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Galeropsidaceae,Panaeolus,418443,species,Panaeolus cinctulus,Banded Mottlegill
44718daa-49f5-4d3f-9039-340fad1e0b8b,102913977,False,,,131.0,131.0,precise,2019-05-23 19:28:43-07:00,2019-05-23,-122.6206605881,45.5279014219,84QVG900+,68.0,,12.8,27.2,0.0,9.0,,1015.1,Panaeolus foenisecii,"Laurelhurst, Portland, OR, USA",1,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Galeropsidaceae,Panaeolus,902551,species,Panaeolus foenisecii,Mower's Mushroom
12ebf427-0ef9-44ad-8c6e-81012f34f402,102750505,False,,,14.0,14.0,precise,2021-12-02 13:04:24-08:00,2021-12-02,-122.3172533333,45.463495,84QVFM00+,192.0,,7.2,13.3,0.0,5.8,,1025.4,Panaeolus semiovatus,"SE Carpenter Ln, Gresham, OR, US",2,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Galeropsidaceae,Panaeolus,124539,species,Panaeolus semiovatus,Shiny Mottlegill
903a2c46-0299-4cd8-9a09-2c340017b490,97868713,False,,,4.0,4.0,precise,2021-10-10 14:38:50-07:00,2021-10-10,-121.9835625216,44.4939253219,84PWF200+,1110.0,,,,,,,,Panaeolus antillarum,"Foster, OR 97345, USA",1,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Galeropsidaceae,Panaeolus,348989,species,Panaeolus antillarum,
e62b5324-7f37-497c-ab20-46c0849ffb07,96176579,False,,,106.0,106.0,precise,2019-09-25,2019-09-25,-122.6172360778,45.5251600512,84QVG900+,69.0,,12.8,22.8,0.0,6.8,,1023.5,Panaeolus cinctulus,"North Tabor, Portland, OR, USA",3,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Galeropsidaceae,Panaeolus,418443,species,Panaeolus cinctulus,Banded Mottlegill
